Artikelnummer;Bezeichnung;Netto;EAN
201907;Ta.-Me. festst., Alu, 7 cm;0;4001833095863
202005;Herbertz Mini Messer, 5 cm;16;4001833098611
202109;Herbertz Einhandmesser, 9 cm;9.95;4001833098550
202312;Einhand-Me., schwarz/rot, Alu;8.95;4001833094958
202411;Ta-Me.festst. Elastomereinl.;9.95;4001833033537
202413;Ta-Me.festst. Elastomereinl.;10.95;4001833033520
202512;Ta.-Me., festst., Droppoint;16.95;4001833082719
202612;Einhand-Me. Dolchklinge, 12 cm;6.95;4001833074288
202712;Herbertz Einhandmesser, Alu;8.95;4001833096037
202805;Herbertz Mini Me., Blatt, 5 cm;14.95;4001833098642
202913;Herbertz Einhandmesser, 13 cm;9.95;4001833097553
203005;Herbertz Mini Messer, 5 cm;12.95;4001833098635
203111;Herbertz-TaMe,Pakkah., Holzbox;9.95;4001833051906
203205;Herbertz Mini Messer, 5 cm;9.95;4001833098628
203312;Ta-Me.festst. grau Pakka glatt;39.95;4001833033391
203408;Herbertz Gärtnerhippe rostfrei;6.95;4001833099144
203713;Herbertz Einhandmesser titan;79.95;4001833102677
203810;Tekut Einhandmesser ZERO, grün;19.95;6945064220121
203911;Rettungsme., schwarz/orange;8.95;4001833087172
204009;Kinder-Messer, Pakkaholz, 9 cm;9.95;4001833064449
204112;Herbertz Ta.-Me. festst. 12 cm;7;4001833097522
204210;Tekut Einhandme. ZERO, schwarz;19.95;6945064220138
204412;Tekut Einhandme, TOUGH schwarz;19.95;6945064220152
204513;Tekut Einhandmesser TIBURON;26.95;6945064220145
204612;Fox-Me., Titanschalen, 12 cm;0;4001833089497
204809;Einhand-Me., mattiert, 9 cm;6.95;4001833093906
204911;Herbertz Einhandme., 420 Stahl;0;4001833088575
205010;Ta-Me.festst. schw. Ziernieten;9.95;4001833033209
205012;Ta-Me.festst. schw. Ziernieten;10.95;4001833033193
205211;Herbertz Einhandmesser, 11 cm;9.95;4001833097539
205611;Herbertz-Springme., Pakkaholz;8.95;4001833083815
205710;Einhandme., Leichtmetall, Clip;8.95;4001833088995
205811;Ta-Me festst. 11 cm Mess/Pakka;14;4001833033087
206211;Ta-Me. festst. Elastomer verz.;9.95;4001833033001
206213;Ta-Me. festst. Elastomer verz.;10.95;4001833032998
206310;Herbertz Taschenme. Pakkaholz;7.95;4001833098581
206911;Herbertz-Halbautomat, Alu;6.95;4001833085185
207107;Ta.-Me., Damast, Holzeinlage;32.95;4001833094101
207510;Pilz-Messer mit Bürste/Etui;7.95;4001833032851
207712;Herbertz Einhandmesser, 12 cm;10.95;4001833098567
207811;Ta.-Me., festst., Holz, 11 cm;17.95;4001833032820
207813;Ta.-Me., festst., Holz, 13 cm;21.95;4001833074134
207910;Herbertz Ta.-Me. festst., 10cm;0;4001833097546
208112;Taschenme., schwarz/orange;7.95;4001833096051
208312;Herbertz Taschenmesser schwarz;4.95;4001833102622
209210;Herbertz Einhandmesser, 10 cm;8.95;4001833097560
209310;Herbertz-Springme., Pakkaholz;8.95;4001833083808
209412;Ta.-Me. festst. Fingermulden;11;4001833089541
209512;Einhand-Me., verziert, 12 cm;9.95;4001833069338
209711;Herbertz Einhandme., Alu grau;8.95;4001833102660
209912;Herbertz Einhandme., Pakkaholz;10.95;4001833098543
210014;Nieto CENTAURO XXL, G10;59;4001833104992
210114;Nieto CENTAURO XXL, Bokote;59;4001833105005
210211;Rettungsme., Sägezahnung/11 cm;9.95;4001833032554
210312;Herbertz Einhandmesser, orange;4.95;4001833102639
210414;Nieto CENTAURO XXL, Olive;59;4001833105012
210612;Herbertz Einhandmesser, Stahl;8.95;4001833102646
210706;Einhandme., Motiv Spinne, Clip;4.95;4001833090325
211111;Pilzmesser, incl. Bürste 11 cm;6.95;4001833068478
211312;Laguiole-Me., Hornspitze, 2tlg;0;4001833072437
211712;Rettungsme., Ganzmetall, 12 cm;9.95;4001833088735
211911;Laguiole-Me., Bruyere/Messing;37.95;4001833072420
212011;Nieto Taschenmesser G10, 11 cm;39.95;4001833104442
212112;Laguiole-Me., Horn, 12 cm;46.95;4001833032295
212512;Herbertz Einhand-Me., Alu blau;10.95;4001833095214
212613;Einhand-Me., Griffmulde, grün;8.95;4001833095085
213010;Nieto Ta.-Me., Katex, 10 cm;0;4001833096167
213309;Einhand-Me., Griffmulden, 9 cm;6.95;4001833090912
213410;Herbertz Ta.-Me., schwarz;2;4001833095924
213909;Herbertz-Springme., Metall-Gr.;6.95;4001833083822
214010;Herbertz Taschenmesser, rot;0;4001833095931
214109;Ta.-Me., Pakkaholz, preisw/9cm;6.95;4001833032141
214111;Ta.-Me., Pakkah., preisw. 11cm;7.95;4001833032134
214313;Ta.-Me., festst. m. Säge, 13cm;8.95;4001833032110
214409;Fox Taschenmesser Piemontes;0;8053675905691
214512;Nieto-Me., festst, Griffmulden;21.95;4001833032097
215100;Mini-Messer-Set, 4 Stück;22.95;4001833080074
215312;Ta.-Me. festst., Desert G 10;9.95;4001833094996
215809;Einhandme., Keramik-Klinge 9cm;8;4001833089619
215911;Einhand-Me.,schwarz/desert G10;0;4001833095009
216012;Nieto Ta.-Me., Katex, 12 cm;0;4001833096204
216211;Einhand-Me., Pakka-Holz, 11 cm;9.95;4001833062483
216508;Ta.-Me, festst., Damast, 8 cm;44.95;4001833096471
216811;Einhand-Me., rot/schwarz 11 cm;8.95;4001833090820
217210;Ta.-Me., feststellbar, Clip;9.95;4001833096501
217512;Nieto Ta.-Me., Katex, 12 cm;0;4001833096198
217600;Kellnermesser, Pakkaholz;7.45;4001833060564
217811;Herbertz Rettungsme., schwarz;9.95;4001833096105
217911;Einhand-Me., Skorpion, Clip;7.95;4001833090509
218111;Rettungsme., Camo, 11 cm;8.95;4001833090523
218300;Kellnermesser, Ganzmetall;0;4001833052255
218527;Riesenmesser incl. Ständer;25;4001833089718
219412;Einhandmesser, bronze, Clip;8.95;4001833096464
219510;Puma TEC Taschenm., orange;14.95;4001833095016
219711;Herbertz-Me., Holzeinlage;11.95;4001833092442
220100;Laguiole-Esslöffel 6x, Palis.;119;4001833100666
220200;Kellnermesser, Pakkaholz;6.95;4001833103094
220313;Maserin Revolt, G-10 Schalen;0;4001833091414
220500;Laguiole-Esslöffel 6x, Olive;129;4001833100659
220600;Laguiole Gabeln, 6 Stück/Box;60;4001833094507
220700;Laguiole Steakmesser, 6 Stück;110;4001833094514
220814;Maserin Combat, G-10 Schalen;0;4001833091391
220910;Nieto Ta.-Me., Katex, 10 cm;0;4001833096174
221000;Kellnermesser, Ebenholz;6.95;4001833103100
221200;Kellnermesser, Edelstahl;7.95;4001833103117
221507;Nieto Ta.-Me., Picnic, Olive;0;4001833094460
221612;"Einhand-Me., ""Used Look""";8.95;4001833093098
221712;Laguiole-Kellnermesser, Horn;79.95;4001833100642
221812;Ta.-Me., festst., Fischmotiv;14.95;4001833092053
222410;Einhand-Me., 2 Klingen, Pakka;8.95;4001833031243
222610;Nieto Ta.-Me., Katex, 10 cm;0;4001833096181
223310;Ta.-Me., festst. preisw. 10 cm;7.95;4001833031144
223312;Ta.-Me., festst. preisw. 12 cm;8.95;4001833031137
223410;Ta.-Me., festst. preisw. 10 cm;7.45;4001833031120
223412;Ta.-Me., festst. preisw. 12 cm;7.95;4001833031113
223711;Einhand-Me., brüniert, 11 cm;9.95;4001833031069
223810;Keramik-Me., Fingermulde, 10cm;19.95;4001833091995
224010;Einhand-Me., Fingermulden 10cm;0;4001833092008
224600;Laguiole Tischmesser, 6 Stück;99;4001833094484
224700;Laguiole Fleischgabel,-Messer;62.95;4001833086816
224711;Einhandme., Fingermulden, 11cm;0;4001833089763
225300;Laguiole-Gabelsatz, Palisander;132;4001833070495
225400;Laguiole Steakmesser, 6 Stück;46;4001833094477
225612;CAPUCHADOU Messer Kirsche;69.95;4001833099335
225812;Einhand-Me., Griffmuld./Clip;7.95;4001833080371
226000;Laguiole-Messer/Gabel, Palis.;46;4001833070518
226212;CAPUCHADOU Messer Eiche;69.95;4001833099342
226311;Ta.-Me., brüniert, grün/grau;11.95;4001833030819
226412;CAPUCHADOU Messer Walnuss;69.95;4001833099359
226612;CAPUCHADOU Messer Olive;69.95;4001833099366
226711;EH.-Me., festst., Leichtmetall;6.95;4001833093166
226912;Einhand-Me., Rescue-Tanto;8.95;4001833077326
227310;Einhand-Me., Pakka/Stahl 10 cm;6.75;4001833063640
227411;Einhand-Me. Pakka, modern/11cm;7.95;4001833074547
227700;Kellnermesser, Holzeinlange;6.95;4001833093135
227815;Einhandme. Metallheft, grau;11.45;4001833082559
228010;Einhandme., verziert, poliert;9.95;4001833096525
228612;Ta.-Me., festst. Wurzelholz;64.95;4001833030567
228713;Herbertz Einhandmesser, G 10;8.95;4001833096976
228812;Herbertz Einhandmesser schwarz;8.95;4001833084164
228912;Herbertz Halbautomat, schwarz;4.95;4001833067266
229012;Herbertz Einhandme., 12 cm;8.95;4001833098383
229712;Einhand-Me., Ganzmetall, 12 cm;9.95;4001833079610
230012;Einhand-Me., Pakka, wuchtig;8.95;4001833066757
230111;Herbertz-Me., Rescue, 11 cm;9.95;4001833092510
230310;Ta.-Me., festst., Pakka/Stahl;6.95;4001833084171
230409;Laguiole Messer, Horn 9cm;24;3700288901927
230513;Pataud Me. SPORT Kunstharz;179;4001833098512
230612;Pataud Me. NATURE Buche;149;4001833099281
230712;Laguiole-Messer, Horn 12cm;27.95;3700288906540
230813;Pataud Me. SPORT Birke;389;4001833099298
230900;Laguiole Esslöffel, 6x, Olive;99;3700288914545
231000;Laguiole Tafelmesser-Set Olive;99;3700288913074
231112;Ta.-Me., Quittenholz/Korkenz.;14.95;4001833096259
231200;Laguiole Gabel-Set, Olivenholz;99;3700288914552
231412;Pataud Me. NATURE Pappel;124;4001833099311
231512;Pataud Me. NATURE Kunstharz;129;4001833098529
231712;Ta.-Me., Damast, Quittenholz;38.95;4001833096273
231811;Schrade Einhand-Me., schwarz;0;44356210553
232112;Laguiole Me. Veilchenholz 12cm;34.95;3700288900784
232212;Laguiole Me., Olivenholz 12cm;36.95;3700288900807
232611;Einhand-Me., stone washed;8.95;4001833092664
233112;Laguiole Me., Birkenholz 12cm;42.95;3700288902696
233212;Maserin Ta.-Me., orange, G 10;0;4001833095849
233312;Herbertz Einhandmesser, Alu;0;4001833096990
233511;"Einhand-Me., ""Rainbow"", 11 cm";11;4001833093876
233612;Pataud Me. CAPUCHADOU Horn;69.95;4001833099328
233710;Pataud Le Thiers Pocket Waln.;89.95;4001833103933
233912;Pataud LE THIERS GENT. Wachold;110;4001833098468
234210;Pataud Le Thiers Pocket Wacho.;89.95;4001833103940
234310;Pataud Le Thiers Pocket Olive;89.95;4001833103957
234412;Ta.-Me., feststellbar, Clip;0;4001833096495
234512;Ta.-Me., festst., verziert;0;4001833096556
234610;S&W-Me., EXTREME OPS, 10 cm;14.95;28634105663
234712;Herbertz Ta.-Me. feststellbar;0;4001833096549
234813;S&W H.R.T. BOOT DAGGER, 13 cm;19.95;28634939206
234912;Pataud LE THIERS GENT. Walnuss;110;4001833098482
235010;Pataud Le Thiers Pocket Damast;269;4001833103964
235110;Sammlermesser, Abalone, Clip;29.95;4001833093968
235212;Herbertz Ta.-Me., festst. Clip;11;4001833096426
235410;Sammlermesser, Abalone, Clip;29.95;4001833093975
235511;Herbertz-Damast-TaMe.35-Lagen;67.95;4001833029875
235612;Damast Ta.-Me. Pakkah. 49 Lag.;110;4001833029868
235712;Einhand-Me., Holzschalen, Clip;8.95;4001833096358
235810;Sammlermesser, Abalone, Clip;29.95;4001833093982
236013;Herbertz Rettungsme. Pakkaholz;8.95;4001833096433
236112;Pataud LE THIERS GENT. Bocote;99;4001833098499
236213;Einhand-Me., stonewashed, Clip;9.95;4001833096402
236611;Einhand-Me., Leichtmetall 11cm;0;4001833092817
236710;Einhand-Me., Rettungsme, 11 cm;9.95;4001833075216
236912;Pataud LE THIERS GENT. Wachold;0;4001833098505
237021;Springmesser, schwarz;9.95;4001833029714
237221;Springmesser, weiss;9.95;4001833029707
237321;Springmesser, rot;9.95;4001833029691
237521;Springmesser, blau;9.95;4001833029677
237611;Laguiole-Messer Rosenholz 11cm;29.95;3700288902122
237711;Ta.-Me., Quittenholz, 11 cm;12.95;4001833096266
237812;Ta.-Me., festst. Ebenholz 12cm;12.95;4001833096754
237910;Herbertz Kinderme., Cocobolo;0;4001833096792
238210;Herbertz Kinderme., Tagayasan;5;4001833096723
238311;Pataud Me. GENTLEMAN Birke;134;4001833099274
239211;Ta.-Me., Damast, Quittenholz;29.95;4001833096280
239308;Ta.-Me., festst. G 10, Etui;0;4001833096747
239416;EKA Duo Anglerme., schwarz;0;7391537714625
239712;Einhand-Me., Camo-Design/12 cm;8.95;4001833080531
239811;Pataud Me. GENTLEMAN Pappel;159;4001833099304
240112;Herbertz Einhandme., stonewash;6;4001833097010
240310;Buck-Me., Skinner, Pakkaholz;79.95;33753123917
240412;Pataud Me. TRADITIONAL Olive;129;4001833070631
240512;Pataud Me. TRADITIONAL Wachold;129;4001833070532
240612;Pataud Me. TRADITIONAL Horn;279;4001833070549
240811;Einhand-Me., schwarz-rot/11 cm;6.95;4001833078798
240912;EKA-Jagd- und Outdoormesser;34.95;7391537606685
241012;EKA-Jagdme., orange incl. Etui;29.95;7391537736689
241100;EKA Butcher-Set, orange;64.95;7391537730434
241230;EKA Machete MachBlade W1, G10;59;7391537814622
241307;Stubby-Mini-Messer, silberf.;3.95;4001833052125
241600;EKA AxeBlade W1, Griff orange;54;7391537934320
241710;Ta.-Me., Wurzelholz, Holzbox;8.95;4001833065958
241911;EKA G3 Swingblade, schwarz;44.95;7391537717381
242011;EKA G3 Swingblade, orange;44.95;7391537737389
242215;EKA Ausbeinmesser, 15 cm;16;7391537302204
242518;EKA Wetzstahl, orange, 18 cm;15.95;7391537302006
242700;EKA Beil HatchBlade W1, orange;59;7391537934429
242912;Pataud Sommelier-Me. Büffelho.;119;4001833103728
243000;EKA Beil HatchBlade W1, G10;59;7391537814424
243130;EKA Machete MachBlade, orange;59;7391537984622
243209;EKA Gürtelmesser, CordBlade W9;39.95;7391537914117
243312;Herbertz Einhandme., Edelstahl;8.95;4001833097003
244012;Fra. Ta.-Me. Occitan Wacholder;79;4001833096983
244112;Pataud Me. RONDINARA Walnuss;99;4001833097256
244212;Pataud Me. SPERONE Bocote;0;4001833097195
244412;Franz. Ta.-Me., Occitan Birke;74.95;4001833100178
244612;Franz Ta.-Me. Occitan Cocobolo;79;4001833100185
244712;Franz. Ta.-Me., Occitan Horn;79;4001833100192
244912;Pataud Me. RONDINARA Veilchen;119;4001833097249
245012;Franz. Ta.-Me., Occitan Damast;169;4001833100215
245111;Pataud Me. 5 COCKERELS Holz;269;4001833095948
245311;Laguiole-Me., Olivenholz 11cm;32.95;3700288900739
245412;EKA-EH.-Me., Swede T9, orange;0;7391537734210
245712;EKA-Eh.-Me., Swede 9, schwarz;39.95;7391537714113
245810;PUMA IP Messer LA OLA KATEX;37.95;4046581458102
245912;Franz. Ta.-Me., Occitan Pappel;119;4001833100208
246011;Laguiole-Messer, Horn 11cm;36.95;3700288901248
246112;Franz. Ta.-Me., Breizh Kontell;74.95;4001833100222
246312;Franz. Ta.-Me., Breizh Kontell;79;4001833100239
246511;EKA-Nordic T12, orange, 11 cm;0;7391537734425
247112;Franz. Ta.-Me., Breizh Kontell;74.95;4001833100246
247216;Viper Gürtelme., Tank, 16 cm;0;4001833093029
247312;Franz. Ta.-Me., Breizh Kontell;79;4001833100253
247412;Franz. Ta.-Me., Breizh Kontell;139;4001833100260
247611;EKA-Outdoorme., G-10, 11 cm;68.95;7391537614321
247812;EKA-Eh.-Me., Swede 9, Holzheft;49.95;7391537604117
247912;Franz. Ta.-Me., Breizh Kontell;169;4001833100277
248411;Laguiole-Messer, Horn 11cm;38.95;3700288901262
248511;Laguiole-Me., Olivenholz 11cm;41.95;3700288902160
248609;Pataud Me. LAGUIOLE XS Ironwo.;119;4001833103674
248810;Pataud Me. LE POCKET Ironwood;124;4001833103681
248912;Franz. Ta.-Me., Correze Olive;79.95;4001833100284
249012;Franz Ta.-Me Correze Amourette;74.95;4001833100291
249212;Franz. Ta.-Me., Correze Horn;74.95;4001833100307
249312;Franz. Ta.-Me., Correze Birke;74.95;4001833100314
250012;Pataud Me. TRADITIONAL Ironwo.;124;4001833103698
250113;Fox Desertfox Einhandme., G10;149;8053675906186
250612;Franz. Ta.-Me., Correze Hölzer;139;4001833100321
250711;EKA-Taschenme., Steckscheide;24.95;7391537605688
250810;EKA-Taschenmesser, Nylonetui;22.95;7391537715684
250912;Pataud Me. NATURE Ironwood;134;4001833103704
251009;Gärtner-Me. Spitzenqual. 9 cm;9.95;4001833028601
251112;Franz. Ta.-Me., Correze Hölzer;119;4001833100338
251314;Herbertz-Campingmesser, 14 cm;9.95;4001833075209
251411;Pilz-Messer, incl. Bürste 11cm;7.45;4001833028564
252310;EKA Ta.-Me., Swede 88, Kraton;10;4001833097355
252912;Franz. Ta.-Me., Correze Hölzer;139;4001833100345
253113;Herbertz-Campingmesser, 13 cm;9.95;4001833075193
253411;Nieto Ta.-Me., festst., 11 cm;26.45;8444390084196
253612;Franz. Ta.-Me., Correze Damast;169;4001833100352
253712;Pataud Me. TRADITIONAL DAMAST;299;4001833103711
254000;Buch Meine Schnitzwerkstatt;13.5;9783440163795
254001;Bastelbox Schnitzen;18.95;4002051604257
254002;Opinel No 02, Carbon;3.5;3123841110206
254003;Opinel No 03, Carbon;3.6;3123841110305
254004;Opinel No 04, Carbon;3.7;3123841110404
254005;Opinel No 05, Carbon;3.8;3123841110503
254006;Opinel No 06, Carbon;4.65;3123841130600
254007;Opinel No 07, Carbon;4.8;3123841130709
254008;Opinel No 08, Carbon;4.9;3123841130808
254009;Opinel No 09, Carbon;5.7;3123841130907
254010;Opinel No 10, Carbon;6.8;3123841131003
254012;Opinel No 12, Carbon;8.5;3123841131201
254013;Opinel No 13, rostfrei;47;3123841221360
254021;Opinel Sortiment/Holzkasten;52.95;3123841831026
254022;Opinel Sortiment m. 30 Messern;149.7;3123840007392
254023;Opinel Karte mit 12 Messern;57.4;3123841820853
254024;Opinel No 02 mit Anhänger;3.85;3123840000652
254025;Opinel Gärtnerme., rostfrei;10.75;3123841131102
254026;Opinel Gärtnerme., rostfrei;7.95;3123841131409
254030;Opinel No 08, Bubinga;10.75;3123842260863
254031;Opinel No 06, Bubinga;9.75;3123842260665
254032;Opinel No 08, Slim Line;9.45;3123840000157
254033;Opinel No 10, Slim Line;10.45;3123840000133
254034;Opinel No 12, Slim Line;11.95;3123840000119
254035;Opinel No 15, Slim Line;13.45;3123842431508
254036;Opinel Sortiment, 12 Messer;60.2;3123840009389
254040;Opinel No 12, Klappsäge;13.25;3123841651266
254041;Opinel No 04 mit Anhänger;4.1;3123840000812
254051;Opinel No 08, Eiche;7.85;3123840020216
254052;Opinel No 08, Olive;8.45;3123840020209
254053;Opinel No 08, Walnuss;7.85;3123840020223
254060;Opinel No 06, rostfrei;4.95;3123841230607
254070;Opinel No 07, rostfrei;5;3123840006937
254080;Opinel No 08, rostfrei;5.1;3123841230805
254090;Opinel No 10, rostfrei;7.2;3123841231000
254095;Opinel No 10, Slim Line, Olive;13.5;3123840006456
254101;Opinel No 06, Eiche;7.35;3123840020247
254102;Opinel No 06, Olive;7.95;3123840020230
254103;Opinel No 06, Walnuss;7.35;3123840020254
254118;Opinel No 08 Carbon, mit Etui;11.55;3123840008153
254119;Opinel Geschenkset, Buche;11.55;3123840010897
254121;Opinel No 09, rostfrei;5.65;3123840010835
254122;Opinel No 12, rostfrei;8.8;3123840010842
254123;Opinel Messer No 08, mittelsp.;5.45;3123841330802
254128;Opinel No 02, rostfrei;3.6;3123840010705
254129;Opinel No 03, rostfrei;3.7;3123840010712
254130;Opinel No 04, rostfrei;3.8;3123841210401
254131;Opinel No 05, rostfrei;3.9;3123840010729
254134;Opinel No 08, Slim-Line, Olive;12.35;3123840011443
254135;Opinel No 12, Slim-Line, Olive;15.7;3123840011450
254136;Opinel No 07, Kinderm., natur;4.95;3123840016967
254137;Opinel No 18, Klappsäge;21.45;3123840011986
254138;Opinel Sortiment, 30 Messer;155.4;3123840011597
254139;Opinel Geschenkset, Olivenholz;18.55;3123840010040
254140;Opinel Geschenkset, Olivenholz;21.35;3123840010903
254141;Opinel Sortiment/Holzkasten;55;3123840013140
254142;Opinel No 07, Kinderm., blau;5.55;3123840016974
254143;Opinel No 07, Kinderm., rot;5.55;3123840016981
254144;Opinel Pilzmesser, rostfrei;9.95;3123840012525
254146;Opinel Display mit Bestückung;359;3123840017230
254148;Opinel Pilzmesser, incl. Etui;21.45;3123840013270
254149;Opinel Küchenme. No 112, 2 St.;6.45;3123840012235
254152;Opinel-Küchenme.-Set, 4-teilig;14.15;3123840013003
254154;Opinel No 10 mit Korkenzieher;11.55;3123840014109
254155;Opinel Thekendisplay/36 Messer;142.95;3123840014284
254156;Opinel No 07, blau, rostfrei;5.5;3123840014246
254157;Opinel No 07, grün, rostfrei;5.5;3123840014253
254158;Opinel No 07, orange, rostfrei;5.5;3123840014260
254160;Opinel No 02, blau, Anhänger;3.95;3123840020490
254161;Opinel No 02, orange, Anhänger;3.95;3123840020513
254162;Opinel No 02, grün, Anhänger;3.95;3123840020506
254163;Opinel No 02, violett, Anhäng.;3.95;3123840020520
254164;Opinel No 08, Chaperon;42.95;3123840013997
254165;Opinel No 06, Chaperon;34.95;3123840014000
254166;Opinel No 08, Slim Line, Buche;6.8;3123840005169
254167;Opinel No 10, Slim Line, Buche;7.45;3123840005176
254168;Opinel No 12, Slim Line, Buche;8.6;3123840005183
254169;Opinel No 15, Slim Line, Buche;9.4;3123840005190
254170;Opinel Küchenme.-Set SWEET POP;14.6;3123840013812
254171;Opinel Küchenme. 113, natur;4.15;3123840019180
254172;Opinel Schälmesser 115, natur;4.25;3123840019289
254173;Opinel Küchenme. 114, natur;4.15;3123840019234
254175;Opinel Displ., 10 Messer/Etui;115.5;3123840011931
254176;Opinel Küchenme.-Set, 4-teilig;15.45;3123840014529
254191;Opinel No 07, violett, rostfr.;5.5;3123840014277
254194;Opinel No 08, natur, Lederr.;6.5;3123840013218
254195;Opinel No 07, blau, Lederr.;6;3123840014413
254196;Opinel No 07, grün, Lederr.;6;3123840014420
254197;Opinel No 07, orange, Lederr.;6;3123840014437
254198;Opinel No 07, violett, Lederr.;6;3123840014444
254211;Opinel Intempora Chefmesser;25.95;3123840014802
254212;Opinel Intempora Santoku;25.95;3123840014819
254213;Opinel Intempora Fleischmesser;0;3123840014826
254214;Opinel Intempora Filiermesser;23.95;3123840014833
254215;Opinel Intempora Fleischmesser;23.95;3123840014840
254216;Opinel Intempora Carpaccio-Me.;25.95;3123840014857
254217;Opinel Intempora Kochgabel;13.35;3123840015038
254218;Opinel Intempora Brotmesser;23.95;3123840015373
254224;Opinel Messer-Set Bon Appetit;24;3123840015151
254225;Opinel Messer-Set Bon Appetit;18.75;3123840015328
254226;Opinel Messer-Set Bon Appetit;18.75;3123840015335
254227;Opinel Messer-Set Bon Appetit;18.75;3123840015342
254231;Opinel No 07, Kinderm., grün;5.55;3123840017001
254232;Opinel No 07, Kinderm., pink;5.55;3123840016998
254234;Opinel No 07 NATURE, Hearts;8.65;3123840015489
254235;Opinel No 07 NATURE, Stars;8.65;3123840015496
254236;Opinel No 07 NATURE, Footprint;8.65;3123840015502
254237;Opinel No 07 NATURE, Leaves;8.65;3123840015519
254238;Opinel No 07 NATURE, Waves;8.65;3123840015526
254239;Opinel No 07 NATURE, Snow;8.65;3123840015533
254255;Opinel Me., Bon Appetit,orange;4.75;3123840015854
254256;Opinel Me., Bon Appetit, grün;4.75;3123840015861
254257;Opinel Me., Bon Appetit, pink;4.75;3123840015847
254258;Opinel Me., Bon Appetit, viol.;4.75;3123840015878
254259;Opinel Me., Bon Appetit, blau;4.75;3123840015885
254260;Opinel Me., Bon Appetit, grün;4.75;3123840015915
254261;Opinel Me., Bon Appetit, grau;4.75;3123840015892
254262;Opinel Me., Bon Appetit, pink;4.75;3123840015908
254263;Opinel Me., Bon Appetit, grau;4.75;3123840015946
254264;Opinel Me., Bon Appetit, rot;4.75;3123840015953
254265;Opinel Me., Bon Appetit, natur;4.75;3123840015922
254266;Opinel Me., Bon Appetit, schw.;4.75;3123840015939
254267;Opinel Me., Bon Appetit, Olive;6.25;3123840015830
254268;Opinel No 08 OUTDOOR, blau;13.25;3123840015762
254269;Opinel No 08 OUTDOOR, orange;13.25;3123840015779
254274;Opinel Garten-Set, bunt;26.75;3123840016172
254275;Opinel No 08 ANIMALIA, Hirsch;8.65;3123840016202
254276;Opinel No 08 ANIMALIA, Gams;8.65;3123840016219
254277;Opinel No 08 ANIMALIA, Hund;8.65;3123840016226
254278;Opinel No 08 ANIMALIA, Hase;8.65;3123840016233
254279;Opinel No 08 ANIMALIA, Wildsch;8.65;3123840016240
254280;Opinel No 08 ANIMALIA, Fisch;8.65;3123840016257
254281;Opinel ANIMALIA-Kollektion;52.5;3123840016370
254291;Opinel Küchenme.-Set, 4-teilig;15.45;3123840016264
254293;Opinel Küchenme.-Set, 4-teilig;15.45;3123840017094
254294;Opinel Küchenme.-Set, 4-teilig;15.45;3123840017360
254295;Opinel Thekendisplay/36 Messer;159;3123840017438
254296;Opinel No 08 COLORAMA, khaki;6.5;3123840017032
254297;Opinel No 08, blau, Lederr.;6.5;3123840017049
254298;Opinel No 08 COLORAMA, rot;6.5;3123840017056
254299;Opinel No 08, grau, Lederr.;6.5;3123840017063
254300;Opinel Display mit Bestückung;379;3123840017223
254301;Opinel No 07, natur, Lederr.;6;3123840013720
254302;Opinel No 07, Kinderm., Löwe;6.65;3123840017018
254303;Opinel No 07, Kinderm., Pferd;6.65;3123840017025
254304;Opinel Kinder Kochm.-Set, 3 T.;18.95;3123840017469
254305;Opinel Kinder Kochm.-Set, 2 T.;13.45;3123840017445
254306;Opinel Kinder Sparschäler;6.45;3123840017452
254307;Opinel Fingerschutz (16 St.);32.95;3123840017933
254308;Opinel No 07, pink, Lederr.;6;3123840017919
254309;Opinel Nr. 8, Fahrradfahrer;0;3123840017902
254310;Opinel No 08 OUTDOOR, rot;13.25;3123840017148
254311;Opinel No 08 OUTDOOR, grün;13.25;3123840017155
254313;Opinel No 08, Horn;54;3123840009808
254314;Opinel No 10, Slim-Line, Horn;54.95;3123840007118
254315;Opinel Messerblock, leer;55;3123840015663
254316;Opinel Küchenme.-Set CLASSIC;14.6;3123840012334
254317;Opinel Küchenme. No 112, 2 St.;6.35;3123840012228
254322;Opinel Ersatz-Sägeblatt;7.95;3123849801847
254323;Opinel Naturschleifstein;3.75;3123840015410
254324;Opinel Wetzstahl;2.65;3123840011283
254325;Opinel No 08, rot, mit Etui;12.85;3123840018909
254326;Opinel No 08, blau, mit Etui;12.85;3123840018916
254327;Opinel No 09 DIY, grau, Bits;10.55;3123840017926
254328;Opinel No 09 DIY, gelb, Bits;10.55;3123840018046
254329;Opinel No 08, Ebenholz;34.95;3123840013522
254330;Opinel No 10, Slim-Line, Eben.;34.95;3123840017087
254331;Opinel Parallele Chefmesser;15.45;3123840018183
254332;Opinel Parallele Santoku;15.45;3123840018190
254333;Opinel Parallele Fleischmesser;13.25;3123840018206
254334;Opinel Parallele Filiermesser;13.25;3123840018213
254335;Opinel Parallele Fleischmesser;13.25;3123840018220
254336;Opinel Parallele Carpaccio-Me.;15.45;3123840018237
254337;Opinel Parallele Kochgabel;10.75;3123840018244
254338;Opinel Parallele Brotmesser;13.45;3123840018169
254339;Opinel Parallele Küchenmesser;4.35;3123840018251
254343;Opinel Steakmesser, 4er Set;60.45;3123840018305
254344;Opinel Steakmesser, 4er Set;74.95;3123840018275
254345;Opinel Steakmesser, 4er Set;64.95;3123840018299
